Timestamp,Temperature (C),Humidity (%),Lux Intensity,CO2 Level (ppm),Occupancy,Fan Speed,Lighting Level,Humidifier Level,Air Purifier Level,Energy Usage (kWh)
04/06/24 05:35,18.79,42.370000000000005,4.98,942.3499999999999,4,88,88,16,95,1.05
04/06/24 05:36,25.29,49.93,44.92,961.65,4,60,77,33,1,0.56
04/06/24 05:37,19.89,39.58,43.1,1196.31,5,49,22,30,28,0.49
04/06/24 05:38,15.18,61.64,10.42,400,2,85,93,31,99,1.13
04/06/24 05:39,27.27,39.3,36.61,519.33,0,34,41,90,39,0.59
04/06/24 05:40,25.39,37.190000000000005,7.24,1886.18,2,51,93,42,25,0.7
04/06/24 05:41,23.74,49.0,22.15,495.39,5,63,4,45,68,0.67
04/06/24 05:42,26.39,52.93,8.35,1236.14,0,26,34,11,80,0.55
04/06/24 05:43,17.64,64.65,31.73,584.58,2,17,4,37,85,0.53
04/06/24 05:44,15.37,45.4,47.76,409.17,2,36,85,69,45,0.83
04/06/24 05:45,18.07,46.34,22.45,506.28,0,3,46,42,29,0.37
04/06/24 05:46,21.08,49.9,22.45,1164.55,4,34,7,70,72,0.59
04/06/24 05:47,15.65,41.510000000000005,7.89,1807.82,4,9,50,78,28,0.45
04/06/24 05:48,15.88,66.01,31.16,471.65,1,33,4,89,15,0.41
04/06/24 05:49,29.84,49.64,19.21,646.47,5,91,70,41,35,0.9
04/06/24 05:50,16.56,55.35,12.49,613.31,0,76,23,74,55,0.86
04/06/24 05:51,28.04,41.55,3.41,711.93,4,9,71,18,24,0.42
04/06/24 05:52,18.82,66.91,11.09,658.29,2,96,4,68,92,0.96
04/06/24 05:53,27.37,68.7,35.01,770.84,1,11,14,29,18,0.24
04/06/24 05:54,23.34,44.67,10.64,1514.5,4,30,93,0,66,0.71
04/06/24 05:55,16.39,51.62,15.77,1719.55,3,20,59,89,2,0.47
04/06/24 05:56,15.38,59.19,30.4,400,2,30,57,59,78,0.73
04/06/24 05:57,21.46,56.98,23.0,606.72,3,46,63,94,1,0.59
04/06/24 05:58,23.66,53.23,5.2,1407.06,0,24,98,74,16,0.66
04/06/24 05:59,17.17,45.12,37.57,1334.54,4,100,19,70,48,0.96
04/06/24 06:00,21.27,52.71,95.51,1306.37,3,64,20,15,19,0.45
04/06/24 06:01,26.62,70,125.86,1404.62,24,46,64,83,79,0.84
04/06/24 06:02,22.87,63.63,764.63,864.55,23,67,45,32,61,0.77
04/06/24 06:03,16.39,61.13,312.03,891.4,27,3,10,66,5,0.21
04/06/24 06:04,15.19,56.88,156.65,1394.8,38,98,74,66,100,1.14
04/06/24 06:05,24.09,49.86,843.86,1641.76,37,95,64,89,75,1.21
04/06/24 06:06,27.33,34.300000000000004,231.83,590.36,11,9,48,32,24,0.33
04/06/24 06:07,19.16,42.06,384.69,904.13,23,92,41,26,56,0.88
04/06/24 06:08,28.07,40.910000000000004,762.81,1474.51,22,96,14,71,60,0.94
04/06/24 06:09,18.96,44.12,926.72,1454.08,4,87,58,34,60,0.9
04/06/24 06:10,16.38,70,449.77,1330.46,33,43,47,52,49,0.72
04/06/24 06:11,28.78,43.69,169.85,446.66,5,9,36,83,8,0.32
04/06/24 06:12,18.39,69.71,467.9,1818.28,9,73,83,51,38,0.8
04/06/24 06:13,21.93,39.949999999999996,123.62,415.78,12,85,78,4,66,1.0
04/06/24 06:14,16.31,68.52000000000001,150.35,1304.74,9,14,38,34,58,0.45
04/06/24 06:15,18.13,35.230000000000004,320.98,2000,35,46,62,42,39,0.61
04/06/24 06:16,28.2,60.18000000000001,598.69,1315.1,36,72,31,63,15,0.64
04/06/24 06:17,15.24,43.75,484.74,1675.52,6,57,78,8,18,0.64
04/06/24 06:18,15.95,63.29,108.08,778.57,34,51,0,81,98,0.74
04/06/24 06:19,16.04,57.46,636.48,1502.35,7,36,77,52,95,0.92
04/06/24 06:20,28.82,61.15,907.24,1320.2,9,19,78,54,83,0.79
04/06/24 06:21,24.59,70,165.7,1019.03,27,58,30,31,40,0.58
04/06/24 06:22,16.58,69.94,52.08,1773.68,39,52,81,7,4,0.56
04/06/24 06:23,26.25,60.19,280.32,1093.95,10,33,79,78,43,0.66
04/06/24 06:24,19.25,43.23,169.9,1551.82,18,76,79,84,54,1.04
04/06/24 06:25,22.47,55.87,892.87,559.91,8,7,51,79,14,0.43
04/06/24 06:26,29.32,33.18,89.97,636.25,4,33,41,25,95,0.75
04/06/24 06:27,15.44,55.14,571.94,699.86,38,51,48,16,83,0.77
04/06/24 06:28,16.83,50.71,663.18,1015.26,13,79,17,52,68,0.78
04/06/24 06:29,25.02,33.35,301.76,957.41,15,84,79,5,49,0.9
04/06/24 06:30,23.59,67.33,883.4,920.41,30,26,69,100,51,0.73
04/06/24 06:31,20.78,51.980000000000004,705.11,692.23,11,10,22,42,67,0.5
04/06/24 06:32,26.28,37.49,663.84,1421.99,25,86,20,29,49,0.73
04/06/24 06:33,16.33,70,388.22,1627.36,1,10,53,69,85,0.72
04/06/24 06:34,29.67,54.94,23.92,1873.89,24,88,5,5,6,0.45
04/06/24 06:35,25.2,55.300000000000004,103.68,846.91,34,34,25,66,92,0.76
04/06/24 06:36,21.89,36.080000000000005,422.5,617.55,19,24,33,7,77,0.51
04/06/24 06:37,28.67,31.03,463.53,1138.43,38,84,88,0,52,0.96
04/06/24 06:38,16.08,44.77,791.16,1289.24,0,58,68,45,63,0.92
04/06/24 06:39,16.93,53.36,133.43,1309.45,10,25,38,52,0,0.38
04/06/24 06:40,15.07,54.75,382.71,612.72,20,78,55,2,68,0.83
04/06/24 06:41,26.97,63.26,887.13,1965.41,35,25,20,80,12,0.37
04/06/24 06:42,18.33,45.010000000000005,109.11,1806.89,2,73,19,58,47,0.79
04/06/24 06:43,16.39,70,554.9,829.37,8,15,35,43,64,0.48
04/06/24 06:44,16.35,48.38,267.48,1416.5,11,73,68,21,94,0.9
04/06/24 06:45,20.32,41.489999999999995,983.73,1291.0,28,76,47,93,59,0.9
04/06/24 06:46,20.99,70,163.83,2000,22,91,87,98,8,0.99
04/06/24 06:47,17.34,57.370000000000005,918.32,643.86,29,76,66,42,5,0.7
04/06/24 06:48,20.79,41.11,18.64,742.84,24,83,76,35,22,0.78
04/06/24 06:49,15.01,47.480000000000004,831.77,712.8,16,25,46,31,35,0.47
04/06/24 06:50,19.67,68.89,873.92,427.33,14,27,92,81,23,0.61
04/06/24 06:51,15.14,41.480000000000004,284.24,983.37,18,28,58,63,9,0.43
04/06/24 06:52,22.94,48.980000000000004,154.92,1286.97,26,24,54,47,4,0.36
04/06/24 06:53,19.0,57.31,645.18,1824.26,14,28,62,1,23,0.41
04/06/24 06:54,22.79,64.84,856.66,671.29,39,59,43,15,47,0.63
04/06/24 06:55,25.78,67.02000000000001,802.66,1103.17,35,22,17,65,48,0.45
04/06/24 06:56,20.43,45.48,667.93,1053.13,38,4,23,15,21,0.19
04/06/24 06:57,23.88,64.23,659.59,526.01,29,81,10,63,53,0.85
04/06/24 06:58,15.92,44.26,880.2,583.81,40,50,43,61,63,0.82
04/06/24 06:59,29.52,43.0,343.51,549.96,2,26,95,77,5,0.63
04/06/24 07:00,15.05,52.480000000000004,253.83,1385.15,37,42,35,6,79,0.59
04/06/24 07:01,29.02,70,948.52,869.58,8,65,60,98,96,1.18
04/06/24 07:02,15.08,40.14,81.11,1199.47,38,1,44,72,22,0.35
04/06/24 07:03,29.89,69.36,391.74,1295.72,13,52,97,15,94,1.02
04/06/24 07:04,15.39,61.209999999999994,535.38,1571.36,34,96,30,53,14,0.78
04/06/24 07:05,27.08,42.510000000000005,571.97,412.71000000000004,9,78,66,53,75,0.94
04/06/24 07:06,27.45,52.95,158.03,888.82,34,18,24,35,7,0.28
04/06/24 07:07,18.62,48.78,560.03,816.87,4,36,55,50,81,0.71
04/06/24 07:08,15.22,46.07,686.81,1593.95,2,61,53,29,13,0.58
04/06/24 07:09,22.11,58.39,659.8,1748.88,20,86,69,82,19,0.91
04/06/24 07:10,22.24,66.43,536.75,807.92,3,93,0,65,76,0.81
04/06/24 07:11,25.57,45.03,373.36,536.19,19,81,37,57,77,0.92
04/06/24 07:12,28.48,43.96,505.49,1636.22,14,94,7,84,57,0.93
04/06/24 07:13,19.1,45.29,562.04,400,25,13,41,49,79,0.66
04/06/24 07:14,19.19,31.13,380.79,1091.24,6,84,11,8,50,0.62
04/06/24 07:15,18.18,44.690000000000005,302.15,513.31,25,59,18,26,26,0.52
04/06/24 07:16,27.01,38.879999999999995,245.41,493.94,23,8,100,53,18,0.48
04/06/24 07:17,26.14,58.730000000000004,555.88,1899.25,36,91,97,6,83,1.11
04/06/24 07:18,19.56,70,574.57,605.54,30,98,5,85,96,1.04
04/06/24 07:19,23.61,64.02,502.85,1449.57,1,62,60,46,11,0.68
04/06/24 07:20,17.68,34.33,550.15,1374.27,25,15,48,1,2,0.21
04/06/24 07:21,21.5,42.57,888.92,900.76,40,95,25,52,44,0.85
04/06/24 07:22,21.02,63.07000000000001,714.9,557.94,21,63,6,83,46,0.67
04/06/24 07:23,26.93,36.69,166.37,747.22,6,27,46,8,59,0.57
04/06/24 07:24,16.83,34.86,390.54,1999.8,34,58,59,46,25,0.61
04/06/24 07:25,16.04,70,689.11,718.0,18,7,60,30,31,0.42
04/06/24 07:26,23.95,68.34,494.62,906.89,28,90,48,86,79,1.05
04/06/24 07:27,17.03,39.309999999999995,53.55,1792.35,18,77,42,64,20,0.75
04/06/24 07:28,28.53,59.269999999999996,261.67,400,11,93,76,24,66,1.1
04/06/24 07:29,29.27,50.56,376.13,1660.49,9,64,52,62,97,1.03
04/06/24 07:30,24.99,44.52,3.41,782.67,7,84,96,96,88,1.27
04/06/24 07:31,18.03,48.290000000000006,937.83,562.93,18,31,31,58,36,0.54
04/06/24 07:32,25.03,70,230.56,1564.8,18,40,49,72,70,0.7
04/06/24 07:33,23.82,49.78,28.18,1027.2,28,40,68,4,18,0.49
04/06/24 07:34,21.18,36.830000000000005,677.84,1825.46,30,8,63,27,9,0.35
04/06/24 07:35,24.5,35.95,243.49,665.14,9,49,26,56,44,0.58
04/06/24 07:36,16.7,66.53,2.54,1625.85,4,76,21,72,38,0.78
04/06/24 07:37,22.27,56.84,948.14,845.87,13,94,29,96,71,0.99
04/06/24 07:38,23.99,49.44,373.21,1468.54,30,44,29,100,1,0.51
04/06/24 07:39,16.82,70,718.04,644.22,12,68,30,35,76,0.77
04/06/24 07:40,17.46,59.39,257.74,595.11,17,5,97,66,97,0.83
04/06/24 07:41,23.1,41.58,782.69,1879.01,16,85,43,91,32,0.79
04/06/24 07:42,16.16,57.760000000000005,13.49,1841.15,20,16,39,78,81,0.71
04/06/24 07:43,22.35,61.78,286.35,1866.08,17,77,56,55,31,0.75
04/06/24 07:44,23.41,55.599999999999994,245.59,1340.5,17,77,2,48,42,0.7
04/06/24 07:45,19.13,52.38,449.11,1631.34,36,73,59,65,29,0.72
04/06/24 07:46,26.93,60.69,878.35,1637.53,3,20,5,99,90,0.62
04/06/24 07:47,24.77,58.93,35.86,1024.38,29,18,37,40,26,0.41
04/06/24 07:48,26.73,55.26,544.43,985.99,16,45,33,79,60,0.75
04/06/24 07:49,20.28,41.519999999999996,253.61,1492.81,18,18,69,59,34,0.53
04/06/24 07:50,26.66,45.59,446.43,1180.67,18,26,48,67,78,0.73
04/06/24 07:51,20.42,39.45,952.39,1573.17,24,98,98,46,24,0.96
04/06/24 07:52,25.35,41.650000000000006,9.49,1701.02,30,10,11,27,87,0.52
04/06/24 07:53,15.89,43.23,159.56,2000,13,73,94,20,0,0.67
04/06/24 07:54,29.36,63.010000000000005,74.24,610.78,18,6,1,77,65,0.44
04/06/24 07:55,15.37,43.160000000000004,81.4,851.8,11,46,19,87,70,0.68
04/06/24 07:56,25.51,48.739999999999995,361.13,1930.66,25,9,33,48,54,0.48
04/06/24 07:57,27.07,37.54,415.79,400,0,90,9,3,29,0.63
04/06/24 07:58,15.92,50.27,575.85,1703.21,13,26,99,47,36,0.65
04/06/24 07:59,17.41,47.660000000000004,718.41,1547.14,26,20,95,57,88,0.82
04/06/24 08:00,16.17,67.09,929.09,1082.23,16,39,3,95,47,0.58
04/06/24 08:01,19.03,52.58,838.72,2000,36,72,36,13,4,0.47
04/06/24 08:02,17.37,51.589999999999996,203.88,1833.58,1,94,5,4,18,0.6
04/06/24 08:03,15.81,46.5,47.71,1288.84,13,10,29,82,42,0.48
04/06/24 08:04,22.38,70,745.52,1935.51,7,75,60,99,12,0.8
04/06/24 08:05,29.48,63.54,94.98,1029.42,21,42,37,65,22,0.5
04/06/24 08:06,18.94,51.96,330.89,997.18,29,58,0,91,46,0.63
04/06/24 08:07,18.44,50.0,19.68,400,0,27,60,45,74,0.64
04/06/24 08:08,28.99,65.44,426.41,1308.16,6,47,83,32,15,0.6
04/06/24 08:09,26.74,53.64,643.24,400,3,22,100,71,86,0.98
04/06/24 08:10,20.52,69.44,375.24,1099.35,9,9,19,21,100,0.54
04/06/24 08:11,20.49,70,816.38,1321.06,7,95,18,57,69,0.92
04/06/24 08:12,25.26,57.17,966.37,1647.72,39,28,82,20,51,0.59
04/06/24 08:13,27.45,40.46,340.23,545.29,0,66,21,35,8,0.48
04/06/24 08:14,28.08,67.17,790.0,1063.55,26,43,47,38,15,0.54
04/06/24 08:15,21.27,70,646.22,1592.66,17,20,88,43,46,0.6
04/06/24 08:16,22.56,54.86,486.65,1766.06,5,94,22,49,57,0.85
04/06/24 08:17,21.12,42.06,996.27,572.3,23,8,72,60,76,0.7
04/06/24 08:18,17.08,70,421.52,1565.48,23,99,25,14,30,0.69
04/06/24 08:19,16.94,36.73,756.33,917.52,23,15,52,4,60,0.45
04/06/24 08:20,20.28,49.75,872.22,1593.48,1,67,50,100,23,0.72
04/06/24 08:21,23.61,47.73,293.5,868.05,30,99,14,94,26,0.77
04/06/24 08:22,24.11,35.95,651.06,989.78,32,11,39,42,26,0.37
04/06/24 08:23,28.75,45.870000000000005,735.77,1846.98,33,14,97,68,29,0.59
04/06/24 08:24,29.68,42.92,301.86,1357.09,37,29,62,36,73,0.68
04/06/24 08:25,25.41,70,531.31,849.27,22,36,15,54,82,0.69
04/06/24 08:26,19.49,65.33,958.19,654.01,1,63,67,19,85,0.89
04/06/24 08:27,20.04,46.64,100.79,1607.29,24,25,50,26,54,0.51
04/06/24 08:28,27.4,61.879999999999995,847.73,1942.98,35,11,22,73,26,0.34
04/06/24 08:29,20.22,35.63,443.36,1764.13,26,94,73,21,54,0.92
04/06/24 08:30,19.38,64.92999999999999,821.47,1280.5,13,70,18,66,75,0.86
04/06/24 08:31,29.26,57.42,930.23,1303.59,0,88,49,22,93,1.03
04/06/24 08:32,17.02,70,707.83,860.62,26,8,35,97,66,0.66
04/06/24 08:33,23.23,61.93,831.63,1099.73,1,32,57,9,58,0.54
04/06/24 08:34,24.66,57.690000000000005,359.41,1312.92,35,84,37,12,50,0.72
04/06/24 08:35,15.42,41.05,536.21,1278.69,11,77,87,43,23,0.89
04/06/24 08:36,17.08,70,754.33,921.45,6,10,36,63,10,0.34
04/06/24 08:37,19.27,67.11,703.39,1583.82,10,62,17,82,99,1.0
04/06/24 08:38,20.04,70,411.72,873.51,31,34,53,80,69,0.7
04/06/24 08:39,29.17,70,628.74,603.78,12,0,13,71,20,0.28
04/06/24 08:40,22.59,46.51,466.2,1700.52,34,72,85,24,74,0.99
04/06/24 08:41,17.46,64.75,506.92,1437.68,10,16,34,46,90,0.63
04/06/24 08:42,19.11,42.28,861.71,1964.47,16,10,7,20,53,0.3
04/06/24 08:43,25.74,64.55,178.52,740.67,23,85,1,65,61,0.78
04/06/24 08:44,20.28,70,710.9,792.36,10,74,26,77,70,0.96
04/06/24 08:45,18.14,70,360.16,1857.83,39,54,98,96,45,0.89
04/06/24 08:46,21.59,47.07,646.51,756.6,36,23,96,87,58,0.82
04/06/24 08:47,19.72,40.25,631.97,1674.95,29,3,16,0,85,0.4
04/06/24 08:48,15.82,64.44,693.71,839.81,11,13,49,5,20,0.3
04/06/24 08:49,19.94,58.64,656.72,915.62,5,39,93,71,18,0.73
04/06/24 08:50,29.78,43.290000000000006,24.19,1365.21,40,3,86,68,61,0.67
04/06/24 08:51,17.07,56.290000000000006,245.17,976.96,28,97,84,47,18,0.81
04/06/24 08:52,22.91,35.13,897.14,1571.68,20,45,35,1,44,0.48
04/06/24 08:53,28.14,61.730000000000004,916.96,935.53,37,18,63,36,84,0.66
04/06/24 08:54,15.35,67.56,278.1,844.02,8,73,27,57,90,0.84
04/06/24 08:55,17.89,45.7,82.58,938.79,3,8,22,57,65,0.47
04/06/24 08:56,23.55,40.78,785.29,518.15,24,30,25,2,80,0.56
04/06/24 08:57,23.05,65.97,22.23,1234.1,18,85,54,80,68,1.05
04/06/24 08:58,27.31,70,552.09,2000,35,88,59,96,22,0.81
04/06/24 08:59,22.41,68.24,197.34,1305.95,14,56,81,28,6,0.56
04/06/24 09:00,15.9,70,919.63,1459.73,5,93,86,81,85,1.28
04/06/24 09:01,22.37,70,248.28,400,7,99,71,83,70,1.23
04/06/24 09:02,26.42,70,903.99,1493.36,7,99,86,92,88,1.31
04/06/24 09:03,25.15,69.21,841.38,1165.55,26,95,69,61,65,1.16
04/06/24 09:04,15.03,55.7,599.99,1694.23,36,23,83,7,17,0.46
04/06/24 09:05,17.88,42.63,767.26,853.11,32,96,80,50,50,1.07
04/06/24 09:06,20.62,41.88,745.13,863.41,24,92,65,6,73,1.02
04/06/24 09:07,25.83,50.94,475.52,1974.14,30,25,65,80,31,0.64
04/06/24 09:08,28.05,57.3,163.58,982.06,5,92,91,73,70,1.27
04/06/24 09:09,28.59,70,610.68,1724.22,4,92,76,91,99,1.35
04/06/24 09:10,24.28,55.730000000000004,450.28,1722.53,24,64,50,37,19,0.61
04/06/24 09:11,29.78,56.12,964.5,641.3199999999999,33,17,91,59,16,0.55
04/06/24 09:12,21.76,55.9,235.68,805.9,37,8,17,14,22,0.19
04/06/24 09:13,23.9,40.3,766.54,976.17,38,41,35,49,46,0.64
04/06/24 09:14,23.21,60.39,785.73,1288.46,35,71,58,32,91,0.88
04/06/24 09:15,15.48,40.099999999999994,712.13,575.43,30,99,10,23,54,0.73
04/06/24 09:16,20.76,66.61,671.54,999.47,28,62,58,95,88,1.0
04/06/24 09:17,26.89,70,970.01,1952.73,40,74,21,85,29,0.73
04/06/24 09:18,27.54,45.67,760.89,1664.26,32,20,10,22,13,0.22
04/06/24 09:19,19.32,57.459999999999994,899.2,1451.76,40,55,78,93,48,0.89
04/06/24 09:20,18.29,41.370000000000005,893.57,1186.86,34,21,89,1,65,0.65
04/06/24 09:21,19.84,34.839999999999996,408.48,658.13,22,6,87,31,54,0.52
04/06/24 09:22,21.69,43.870000000000005,646.9,1495.35,24,2,59,91,40,0.56
04/06/24 09:23,17.76,68.03,822.49,1741.81,39,51,57,69,80,0.82
04/06/24 09:24,21.88,52.09,970.86,708.67,38,78,6,96,53,0.82
04/06/24 09:25,18.12,46.38,395.47,808.81,22,95,2,17,29,0.65
04/06/24 09:26,18.82,63.27,839.53,1408.94,29,70,59,42,31,0.68
04/06/24 09:27,28.66,70,936.96,1545.59,20,49,21,10,38,0.49
04/06/24 09:28,17.64,47.410000000000004,189.74,1249.9,3,98,76,72,91,1.2
04/06/24 09:29,20.37,56.25,640.04,1318.98,20,100,42,98,100,1.22
04/06/24 09:30,15.14,46.73,301.86,781.4,21,12,59,4,31,0.4
04/06/24 09:31,21.81,37.8,334.14,2000,32,18,30,23,20,0.29
04/06/24 09:32,18.35,68.87,688.56,1361.85,36,30,22,29,23,0.34
04/06/24 09:33,23.41,57.58,477.06,924.35,40,67,71,36,23,0.65
04/06/24 09:34,15.68,44.52,859.04,1309.9,20,77,56,7,64,0.88
04/06/24 09:35,26.45,44.2,653.42,1063.69,21,63,65,57,85,1.0
04/06/24 09:36,27.0,69.94999999999999,596.94,1355.01,40,70,95,46,0,0.66
04/06/24 09:37,21.64,52.26,605.44,1312.7,20,87,69,96,52,0.95
04/06/24 09:38,27.09,55.0,515.38,1876.15,40,85,23,72,14,0.73
04/06/24 09:39,25.82,64.05,875.03,1276.56,32,10,2,12,5,0.09
04/06/24 09:40,15.38,49.940000000000005,603.66,1855.17,23,33,4,57,73,0.64
04/06/24 09:41,15.84,52.78,365.7,572.79,34,50,23,82,6,0.46
04/06/24 09:42,15.79,34.31,975.88,1551.11,35,78,53,40,60,0.92
04/06/24 09:43,22.54,51.66,917.6,1479.97,30,45,42,58,4,0.44
04/06/24 09:44,15.55,56.72,321.04,1158.17,36,58,25,61,73,0.76
04/06/24 09:45,15.75,46.84,689.06,1674.46,32,66,62,77,73,0.88
04/06/24 09:46,19.83,54.660000000000004,931.21,1664.07,36,13,95,71,49,0.64
04/06/24 09:47,16.83,40.410000000000004,546.53,568.87,29,18,61,94,60,0.66
04/06/24 09:48,21.95,43.24,988.32,1805.32,8,85,94,79,93,1.12
04/06/24 09:49,24.4,65.63,432.15,1820.97,30,82,45,66,16,0.79
04/06/24 09:50,20.39,34.29,622.5,1409.93,31,22,27,16,35,0.36
04/06/24 09:51,29.97,50.64,350.06,1544.14,33,66,8,71,31,0.67
04/06/24 09:52,26.63,70,399.64,1067.81,4,95,95,79,82,1.26
04/06/24 09:53,19.28,58.720000000000006,337.75,1891.04,34,76,15,92,100,0.92
04/06/24 09:54,15.95,52.13,670.54,1556.07,36,55,64,70,48,0.84
04/06/24 09:55,19.84,55.43,780.13,1443.23,22,59,26,72,91,0.81
04/06/24 09:56,21.41,47.01,12.14,1039.13,31,13,17,23,16,0.24
04/06/24 09:57,24.6,49.74,738.25,640.14,0,77,82,97,81,1.12
04/06/24 09:58,24.75,51.459999999999994,937.73,1090.8,27,96,55,78,9,0.8
04/06/24 09:59,29.33,49.57000000000001,500.95,1328.08,26,76,74,58,84,1.11
04/06/24 10:00,17.16,70,852.15,1092.12,9,99,82,79,73,1.08
04/06/24 10:01,27.11,61.07,475.81,1508.49,25,35,41,70,27,0.54
04/06/24 10:02,21.31,37.4,683.3,729.84,36,12,22,26,28,0.31
04/06/24 10:03,16.08,70,634.41,1572.4,29,100,69,66,37,1.08
04/06/24 10:04,19.62,70,470.62,720.9,22,43,76,40,25,0.58
04/06/24 10:05,25.6,70,784.51,1842.05,30,80,96,31,41,0.89
04/06/24 10:06,26.64,42.660000000000004,702.35,1549.58,37,14,89,91,91,0.97
04/06/24 10:07,16.71,50.220000000000006,359.43,1508.93,37,82,10,62,73,0.85
04/06/24 10:08,17.99,39.24,303.44,1322.92,20,8,52,14,18,0.31
04/06/24 10:09,25.51,39.95,694.15,1113.13,29,49,62,11,93,0.75
04/06/24 10:10,27.4,68.09,186.58,937.97,35,5,26,22,26,0.26
04/06/24 10:11,28.01,54.69,992.29,966.76,25,60,32,13,81,0.76
04/06/24 10:12,27.54,60.22,725.03,774.76,39,1,79,6,13,0.29
04/06/24 10:13,19.93,43.73,925.02,598.83,23,5,36,35,90,0.53
04/06/24 10:14,25.31,70,95.0,1581.52,6,93,86,88,88,1.14
04/06/24 10:15,29.58,58.25,588.18,1441.56,34,29,81,72,60,0.76
04/06/24 10:16,24.11,56.11,756.76,1746.99,39,35,92,19,48,0.62
04/06/24 10:17,19.55,70,616.52,1491.64,31,33,63,13,92,0.8
04/06/24 10:18,28.77,37.67,652.57,1833.65,39,80,30,69,28,0.77
04/06/24 10:19,18.55,34.1,673.62,1755.92,30,66,15,20,96,0.86
04/06/24 10:20,19.04,63.61,666.76,1692.04,33,24,90,49,59,0.69
04/06/24 10:21,28.01,42.34,759.49,1159.76,30,54,91,82,50,0.97
04/06/24 10:22,26.85,64.94,936.09,1806.68,33,61,68,98,6,0.72
04/06/24 10:23,25.38,48.4,865.35,1255.5,10,79,79,84,82,1.08
04/06/24 10:24,28.58,58.3,950.13,400,2,96,95,88,91,1.37
04/06/24 10:25,22.45,45.41,331.1,1895.15,20,86,12,40,57,0.85
04/06/24 10:26,26.48,52.75,951.85,1756.14,29,18,37,34,77,0.58
04/06/24 10:27,18.33,43.07,601.89,872.43,33,17,23,10,24,0.25
04/06/24 10:28,20.59,40.78,666.39,440.85,30,58,43,71,93,1.03
04/06/24 10:29,21.59,49.49,938.72,491.94,32,1,92,69,46,0.62
04/06/24 10:30,19.66,57.67,467.04,502.99,35,77,77,80,84,1.12
04/06/24 10:31,24.14,65.23,398.68,1982.18,22,69,25,78,1,0.62
04/06/24 10:32,20.54,49.02,661.22,1102.42,34,19,14,12,27,0.24
04/06/24 10:33,15.22,43.089999999999996,305.4,771.04,38,24,0,23,70,0.49
04/06/24 10:34,25.36,52.74,609.35,1590.66,38,82,49,5,85,0.89
04/06/24 10:35,22.65,70,668.01,982.4100000000001,10,84,91,96,91,1.33
04/06/24 10:36,21.86,51.37,80.12,1394.87,36,23,18,24,28,0.36
04/06/24 10:37,15.09,38.74,935.72,1646.59,33,77,92,54,95,1.25
04/06/24 10:38,24.02,49.800000000000004,708.64,1222.64,33,28,30,86,16,0.43
04/06/24 10:39,21.69,62.629999999999995,354.8,1809.12,20,16,47,83,91,0.71
04/06/24 10:40,21.54,36.95,317.99,1365.11,33,3,27,26,24,0.23
04/06/24 10:41,15.8,52.339999999999996,669.69,1693.38,20,14,36,8,17,0.26
04/06/24 10:42,18.87,39.400000000000006,737.47,1192.32,4,93,75,93,88,1.19
04/06/24 10:43,17.17,57.980000000000004,411.31,584.53,31,41,15,73,25,0.49
04/06/24 10:44,24.59,70,424.1,1406.8,31,22,11,40,2,0.24
04/06/24 10:45,16.54,42.540000000000006,769.14,1968.32,33,99,16,87,74,1.11
04/06/24 10:46,16.7,36.79,502.11,856.17,36,17,24,53,92,0.65
04/06/24 10:47,15.34,42.63,931.08,1005.64,37,99,39,77,31,0.94
04/06/24 10:48,23.37,65.45,381.93,784.22,21,16,27,62,24,0.37
04/06/24 10:49,16.82,42.03,691.73,1693.68,27,54,85,57,74,0.92
04/06/24 10:50,26.9,33.34,502.97,714.33,36,34,89,30,59,0.81
04/06/24 10:51,23.83,34.8,406.05,882.22,35,49,0,41,59,0.6
04/06/24 10:52,21.7,59.19,983.8,799.69,23,50,56,78,81,0.85
04/06/24 10:53,26.58,66.4,445.4,1262.45,1,72,97,96,94,1.23
04/06/24 10:54,25.46,49.44,520.03,860.27,29,64,65,74,57,0.85
04/06/24 10:55,28.5,52.95,590.91,438.58,26,15,59,82,47,0.55
04/06/24 10:56,17.8,39.73,490.04,1928.11,29,82,22,54,38,0.76
04/06/24 10:57,21.7,42.61,853.86,1533.41,24,4,67,2,14,0.3
04/06/24 10:58,16.96,68.01,267.02,1297.37,3,95,85,99,90,1.28
04/06/24 10:59,20.02,57.32,344.31,1313.3,8,70,83,95,83,1.2
04/06/24 11:00,25.41,47.400000000000006,769.45,1023.42,24,23,48,88,40,0.6
04/06/24 11:01,25.69,53.57,562.88,546.89,4,83,90,94,77,1.18
04/06/24 11:02,19.53,70,166.31,405.65,7,95,97,97,93,1.29
04/06/24 11:03,25.94,53.57,310.63,1336.07,27,7,75,11,94,0.7
04/06/24 11:04,29.31,55.269999999999996,903.63,453.65,1,95,90,74,78,1.22
04/06/24 11:05,16.04,36.1,892.48,749.82,26,13,13,45,2,0.22
04/06/24 11:06,23.48,60.629999999999995,323.9,1087.1,20,92,34,94,24,0.78
04/06/24 11:07,19.04,70,772.71,1203.97,37,3,1,46,74,0.38
04/06/24 11:08,24.86,58.29,882.69,1098.6799999999998,21,96,15,15,6,0.62
04/06/24 11:09,29.91,44.519999999999996,597.48,1508.66,36,20,0,19,26,0.24
04/06/24 11:10,25.49,70,896.21,1893.76,22,40,64,61,93,0.82
04/06/24 11:11,16.85,68.94,288.4,1689.43,3,76,89,70,92,1.24
